pca_1	pca_2	pca_3	pca_4	pca_5	pca_6	pca_7	pca_8	imid	t	label	im_input	input_only
-1.4162568824560755	-2.654073764404985	0.14465087853874994	-3.806894102688939	-0.42477217856801747	-1.2690073698551234	0.9964249603610298	0.34337421483213887	53	26	1	True	True
-0.2709798378383332	-1.3923299468948094	-0.20796008784867326	0.28777333923616283	2.8959109077376115	-2.8465246461407507	2.958127990228024	0.4759882595219476	53	27	1	True	True
-3.5361386952741087	1.3265266671816678	3.8314331952919347	0.2368544374721009	-1.4578275931345341	-1.1893562493079919	-2.0081950045995742	0.8981065917568364	53	28	1	True	True
-0.517226464412635	1.049662457714868	-0.010900919254695107	0.7542564785100209	-3.0924017255604483	-1.6221978364599954	2.003833503968055	1.5663998140940782	53	29	1	True	True
1.1395150149200837	-4.085464416293873	1.5054895129114616	-1.0499009842394549	-3.1924209692190404	-0.793249937522088	-1.4524838566158436	1.6852178857933517	53	30	1	True	True
-0.213887248674875	-1.716903897182944	-2.316598464910503	-1.4434001076440697	-0.8347776216837849	-3.501783816377435	2.0981698540055507	0.6932346152332003	53	31	1	True	True
-1.7116581043303418	-1.6319357391652323	1.8511483286903185	-0.09258868397078096	2.298252746685055	-1.5871999055243702	0.7055517232447185	0.13685643762787864	53	32	1	True	True
0.4411252755411664	-2.879374974476963	1.8194027804783546	1.822881699957406	-1.2686826420511217	-3.1270548841420567	-0.5749653439709912	0.4820624637192956	53	33	1	True	True
-1.5527758041214645	-0.6683353439821192	0.1191772933194833	1.408957081897707	-7.7450941980446055	-3.7262339535761684	0.887433523014388	0.29598158317791207	53	34	1	True	True
-3.0454122136443527	0.3437844827140327	0.8637742312663125	-3.309377418436563	2.0385347112594197	-1.1967999357490386	-2.2342131943409558	2.509404550876907	53	35	1	True	True
0.4108002309800231	1.4001655998008782	-1.1651350428319924	-2.4583694900552757	2.1306890726300973	-1.6601694076399383	1.3819876012951098	2.8049649710868465	53	36	1	True	True
0.9890314772200783	0.9841705070428121	-1.0626403354360334	-4.3212723433264815	-0.5769212647931502	-1.5947083875675199	0.12986671186127535	3.6248893877014305	53	37	1	True	True
-0.5218469559908996	-1.639559043942686	0.4868041240690347	-1.6276551202647638	0.13999988566641824	-1.3328519865799273	1.5709283314535445	2.1098728741274626	53	38	1	True	True
-2.6119123987893276	-0.9150695761648293	1.3046245538973051	-4.775432004860608	0.35834050928331707	-0.6486703231689611	-0.05376572059475295	1.7732876661930355	53	39	1	True	True
-1.3841583634634504	-0.6281708858874065	3.8244003966062046	4.045216987167101	1.391676990000539	-1.7421850635812621	0.27982284373658367	1.2825225712345372	53	40	1	True	True
-2.334320365472685	0.37937421259326454	1.066066571185822	-2.08523212699149	-2.378416749525519	-1.434223548308459	-0.43769393784513955	2.71570454584991	53	41	1	True	True
-2.0701112061706426	-0.7335818188329849	1.8445646186263789	0.27649939677760405	0.8746626175751838	-2.1707010092396066	0.5545095243117424	1.0466863598707015	53	42	1	True	True
-2.520380137699587	-2.7705854792475186	-2.4650837427254038	-1.0618235417855868	-2.584132614433062	-4.133147630110318	6.9357138109701255	-0.29335212962754154	53	43	1	True	True
-0.3791140881951544	-2.127227055725275	2.753586218081018	0.9306938738555501	1.1159739454851485	-1.6851827170536877	-0.8728704636626246	1.0128554363924605	53	44	1	True	True
-0.2480877506457624	-1.7851357020801422	1.53144374451745	1.2023001884754594	1.0130298935335074	-0.8332277749074691	3.0152856051814827	2.1091330323223434	53	45	1	True	True
3.7893467679368644	1.5138780095435946	0.6753810141654971	2.2650060972101542	1.038035522756501	-1.5087947757119338	-1.00649401998084	3.567197002506626	53	46	1	True	True
0.7663660297535981	0.89168349665836	1.3531209707469498	-1.4932538817839394	2.2040357246025164	-0.7718818255021901	-2.159801906330455	3.0214088456362473	53	47	1	True	True
2.1783205717453296	-1.6362129064521371	0.978977740112873	4.486621722326563	-4.177794163008421	-2.5439960075105925	1.6554385187500351	1.8067871083534923	53	48	1	True	True
-2.2070422748476344	-0.6836685171599711	1.1174972523809323	-1.170146995985837	-1.4673003100189845	-0.3012382648158097	-0.7308078153257362	2.310912090531488	53	49	1	True	True
-1.4757884854286656	-0.8180243070946059	-1.5906984968948064	1.8904067899849175	-3.7682791556577877	-1.1247912516283207	-0.24488046626890164	1.1889983165287845	54	0	0	True	True
-3.7321594181028086	-1.7062824886205277	-0.6794402864785175	-0.807069023656211	1.5966744875067174	-0.3537452045502941	-1.1362596176036275	0.6064608001063146	54	1	0	True	True
-3.139664779380644	-1.6021347111203144	-1.4457707345349209	1.6614751771391587	1.2320434324349647	-1.4696271438683146	2.392095794996679	-0.4433161371524622	54	2	0	True	True
-2.570742235983968	-2.1032711493503182	0.3471314075138664	-0.6081798128664111	-1.8213899316322668	0.05079642059062194	-2.3581602465415825	1.0617945334849341	54	3	0	True	True
-2.849742471057996	0.3491818051235597	-0.64531626435563	1.9596064177029962	-0.6376576968750314	-0.8882458338409942	0.07751329028842402	0.7287111061451886	54	4	0	True	True
-0.5642244246068133	-3.1600057425601356	-2.633523904283875	0.31729692747338534	0.19159471690743293	-2.232870987415835	0.6164377546577214	0.5286885208063196	54	5	0	True	True
-1.7511755510608258	-1.311221697350191	0.01340183405358494	2.4125641561153315	3.213212333437802	0.21434668451873815	-0.06365719030935751	1.5732521813343487	54	6	0	True	True
-3.0072325480322735	-2.9526075301115675	-0.9669617826199465	1.1106025751829711	0.41693319162292936	-1.829086280233255	1.7323256848002575	-0.5106065411292812	54	7	0	True	True
-1.6979602055814869	-2.6406172371640766	-1.5123931374066109	0.6352593566954688	2.7391539102227247	-0.8296652393875917	1.3172058251819971	1.0790066370356965	54	8	0	True	True
0.37739397641433015	-4.36984309102438	0.48745131002345937	1.3610287374334895	0.6082916336927193	0.40675308992442516	-1.241306415131097	2.2544927642088863	54	9	0	True	True
-3.1170793983030713	0.5044740207055548	-1.1107760886485571	0.4494784785144443	0.39997513482073055	-0.7504213022340182	0.4845897690336867	0.7567644960835331	54	10	0	True	True
-3.5180096186336134	-3.861098347732536	-0.01520049371172563	0.8847746321791387	-0.37422798553460696	-0.9870438857743095	-0.7931400855916093	-0.6406998694905464	54	11	0	True	True
-2.1165524914197658	-2.6803205315174226	0.8759352814040673	0.6245857349361703	0.6106882563765933	-0.0034563529423067584	-1.9838199294468097	0.31833390811050005	54	12	0	True	True
-0.20272539502017656	-3.571706189292	-0.2940473554556511	1.029633878320775	0.33697070918025956	-0.7018758582952387	-2.1078345739513282	0.4810239710893959	54	13	0	True	True
-2.0113564397646324	-1.8078507492812828	-1.1326108709478908	0.6074823859484744	-1.9277035105637865	-0.4248153080478826	-0.7702718109667499	1.9837161656753433	54	14	0	True	True
-1.655071643485293	-1.4154273985052492	-1.4483379489501433	-0.8678712768425683	-1.934390016320616	0.2376778955492022	-0.10714210294278818	2.3878225772609407	54	15	0	True	True
-1.1777994321977363	-2.0046665689695327	-0.3744947000129538	1.2826999449194518	-2.7190380786642474	0.21675561063840304	0.443131013273595	0.9840626456522337	54	16	0	True	True
-3.8486406344366957	-2.6743353260498703	0.18734862359910695	-1.1643710794813726	0.43849430360322483	0.18648798514890105	0.04685631336962107	-0.08278209654758847	54	17	0	True	True
-3.1175592925461473	-1.6348643882694438	0.2587439427322101	1.079005827238755	0.39506723775216285	0.20738433016985783	-1.0891951513041926	0.6205491755203998	54	18	0	True	True
-1.8380759745880506	-0.9178474866870668	-1.732841292095934	-0.07444216173877613	-0.522624564412848	0.09302065031819684	-0.4945550191223585	1.156646146605433	54	19	0	True	True
-0.15760052143269218	-2.6981273233910392	-2.2771040118131665	0.9771113661756097	1.3049117975309734	-1.7354277530756468	0.07493528035821138	1.1764812615909543	54	20	0	True	True
-2.9691350477938414	-0.3538539947970485	-0.4930309123746746	-0.120043429994076	-0.5266458317635868	0.6344223066520958	-1.0979396743864391	0.9597895545955587	54	21	0	True	True
-1.7778584519749447	-3.443439177346238	-2.146226232688287	0.2634108516693457	-3.016193714800634	-1.2271204844887464	0.39361954670470745	0.32550459222923184	54	22	0	True	True
-4.005251839500903	-1.411832912601684	0.5015157610788612	1.98896492283551	2.3482361604574726	-1.1286955836267367	-0.49905539829611484	0.23599271964983912	54	23	0	True	True
-3.5418842557483186	-0.8463383323608488	-1.1701105973342771	0.267294652637665	-0.19389378109390407	-0.6085275569162646	0.4855561698751907	1.210876077174403	54	24	0	True	True
-3.1351390926186204	-0.6364608747955506	-1.1232573743866754	1.8418733618262244	-0.635068695310649	-1.2031112524491372	-0.25486390922463203	0.24317128261359539	54	25	0	True	True
-3.0614843786252632	-1.1613801386245963	1.0937919191038243	-0.4353340500447397	-0.7232141305353635	1.649865421388002	-0.6728998023627896	2.2374833844206634	54	26	0	True	True
-2.869387927638879	-1.3663465500632326	-0.6606759289992633	1.1634567871168757	-2.6961956354544276	-0.6445344948035125	-0.18822606726419844	-0.11279459277688236	54	27	0	True	True
-3.571790939601476	-0.38977549556647545	-2.1203058733156857	1.767092473885695	0.4634279767936551	-1.579183774978551	1.9334223990077806	0.12397406850487708	54	28	0	True	True
-2.562780973152716	-2.3303911873501266	-1.1840181992629495	0.6171352498047337	2.099374489201705	-2.3024002536138206	-0.13668295316856913	-0.7830074181670034	54	29	0	True	True
-2.1553348531333185	-0.17201017019505496	-2.3595459429901107	-0.6983160041042124	-0.3182859548640823	-0.8080294144689276	-1.1183779400438278	0.9662122698010104	54	30	0	True	True
-2.116595171864986	-0.35470017680526056	-1.1994825039482213	-0.0459884264392772	-1.2642524474430394	-0.6246627589479122	-0.8721494062196746	0.01581235857656171	54	31	0	True	True
-4.115755129705191	-0.472162518181187	1.2887924936647546	0.4310736099511562	-0.054291453667109794	1.2459546637908059	-1.8022328451408585	0.8363302213253433	54	32	0	True	True
-2.2850624502360093	-0.5782574525773343	-2.0965898560246385	0.4722077391599732	1.1022730250553736	-0.5926252587980688	0.5861192304760976	0.7603674054702826	54	33	0	True	True
-2.920536220982126	0.06018939926988665	-2.29387683380659	0.31278508546879674	-0.8378202503877432	-1.2159719420847421	0.19881247419595963	0.8380873440835102	54	34	0	True	True
-3.9955618720295374	-0.7898544144056182	2.7192399784931114	-0.12423994520642513	0.41478089686343345	2.542678276081707	-1.5030307689415512	2.253704915002095	54	35	0	True	True
-3.5814901394879026	-1.916437660876324	2.0219704745716505	0.45033461943855974	2.377537946295975	0.699142840373434	-2.184379223971287	0.6271432201567383	54	36	0	True	True
-2.2677468465993713	-2.6122225762591755	-1.0665294119590183	-0.9097990453831806	-0.47766436041411614	-0.583473230548008	0.18202114717701867	1.105520330169356	54	37	0	True	True
-4.274580234379488	-0.44938499114781505	-1.8417858447163402	1.29760287529882	-1.61464812894818	-0.9270466065557156	1.8919076748356745	0.3910492165804166	54	38	0	True	True
-1.8628600350437285	-2.8688880808988557	-0.8948781594153192	-0.4163939959410862	0.018312589896261094	-0.03775463586583713	0.7625977416727437	1.0629772629868686	54	39	0	True	True
-2.646094153302759	-1.8856812226548387	0.5018970083924426	-0.059758822499601405	1.6888358622809345	0.3796229967296736	-1.7355030908010254	0.7103884025442778	54	40	0	True	True
-0.7496750261382095	-2.6808753537996037	-4.077300200707683	0.2972743545974894	-1.7932793906132822	-2.062964081405409	3.208139542118969	0.2002429553390534	54	41	0	True	True
-2.549879161411991	-2.351590997418156	-0.7296555173627466	3.067064792628111	2.026120638581174	-1.855524803139547	1.1272391835012276	0.12481933268039606	54	42	0	True	True
-0.7841097764050851	-3.298127060139167	-3.592547060051132	-1.2909759571367208	-1.9982588175409852	-1.3582336474635914	2.0163876235088756	1.163489177220064	54	43	0	True	True
-1.0354967180551493	-3.1787037087191323	0.6223950349949842	-2.2876366167040905	-0.5540051385918442	0.807792536037229	-2.563426180333935	1.4488315984862976	54	44	0	True	True
-2.2610119096216987	-1.4101720695700768	-0.0007116016109456208	0.6113729427879832	0.7256055563417989	-0.8317360041270339	-2.137982888860868	0.8611757705704098	54	45	0	True	True
-3.4922879671129023	-0.2864126710314689	0.3955554364931681	0.5106565377815279	-1.798869952030711	1.0873186378344317	-1.3228287001671337	0.8214741984796906	54	46	0	True	True
-1.560708102511766	-2.816020172842389	-2.4282108024876425	3.40017924810846	1.6071066805137741	-2.7199972864368958	1.4432731898934703	-0.3060287340433178	54	47	0	True	True
-1.0313269426121723	-2.81860336703221	-1.1701231540846637	3.148376865226793	-0.6476336208150287	-0.7732954711266165	2.4893214093905245	0.42297890387224324	54	48	0	True	True
-1.8200656951528262	-1.4050342778507812	-0.9654076936248663	0.785393615968363	0.7711821786173692	0.26731708164240153	1.5766703724475468	1.4621191179235788	54	49	0	True	True
-3.2150950418900024	2.432945890065514	-0.46303218705929855	-0.7249285499109047	-1.1879506477751869	-1.9074365863144844	-0.22713037513818432	-3.8529439721697414	55	0	1	True	True
1.7496964443435545	0.9338998734342564	2.573159098896063	-0.5547238583127231	0.3364983190925551	0.7864137172954265	-4.856734695365107	-1.6815831471415381	55	1	1	True	True
1.8112849611897694	5.7090456011681425	-1.5629901576432061	1.4057249035849186	3.479298751421471	-1.2302834410791603	4.184436430803356	-1.3283064700845348	55	2	1	True	True
7.574851104175932	1.1532247782599836	-2.3301910402865507	-1.6406745864569872	-1.3699361045640706	-1.8412649917709036	-3.178827936749699	-0.8550334795184474	55	3	1	True	True
2.3536163676902206	1.3651865551150146	-2.6421095900860267	-2.114770184344039	0.12932824420750746	-1.2712369869159204	3.840091532469683	-1.9427275559431212	55	4	1	True	True
5.8289006604490075	3.901567122708893	-4.657733019925123	-1.4093303935816357	0.1086281706248386	-0.15491477549939314	5.864848836100984	-0.6716470728844832	55	5	1	True	True
0.759069296647352	0.9357377390623689	-0.4812411963647644	-4.552213799949955	1.1312996683286627	0.021087114593133657	-0.25463903268245125	-0.7786093028810797	55	6	1	True	True
7.234036430835211	3.906455691290416	-3.575467311644243	0.8177338893896529	-3.8375851653371087	-0.9873741883513071	1.786694206323702	-0.5109282846180322	55	7	1	True	True
1.4088388679601127	3.455937661757818	-4.061821024487912	-4.205294977727745	-0.3606231588156097	0.06869142299917727	1.187651205703565	-0.5400831780558185	55	8	1	True	True
-1.1120671200287617	1.2935182701619365	0.21607335460681049	-5.08126866344359	5.888901819391507	1.6556822083799114	0.9935131729872795	-0.8260572035921773	55	9	1	True	True
2.945948315802286	0.7272478810996418	0.11533746359008608	-0.18998710489923606	-0.039831744205125676	-0.26670017656920486	-1.020089640109784	-3.7080082029606403	55	10	1	True	True
4.183628469834946	0.4496445022990117	-1.244190049024139	-4.136189687501363	4.4279625089396415	-0.6314660967970139	-1.9497828809968696	-1.3949150111318485	55	11	1	True	True
2.0847688148175196	6.426229498114662	-0.6001488600614912	-3.476616152155309	-2.0496825349597168	2.828391677857365	-0.034472585438292354	-0.5078285921759224	55	12	1	True	True
3.928412983142565	-0.16668487427080167	1.9967410061164859	0.946965871664187	2.356437164393978	1.7143703962244174	2.0621336234822563	1.0731039815673107	55	13	1	True	True
2.0594244124977634	0.7100532526654441	-1.503322200613176	-2.456151079678504	-0.33820664502897074	-0.551109124790463	1.6664705967283533	-1.5254063075162705	55	14	1	True	True
-1.2627342839067632	2.008297218901587	-0.45226918482888306	-2.469309667284194	-1.6538161888648653	-1.4037499159681424	-2.258449057006304	-3.1019068614171834	55	15	1	True	True
4.700557135850221	-0.8448186211241054	3.0467396387295436	0.4377106662370733	0.2814786992291056	3.471837889108106	-0.15331640503862917	-0.1474418809371763	55	16	1	True	True
4.281750481199903	2.147195735988752	-1.4526172720333468	-0.44239785531503445	-1.1625310403402125	-0.2749942110477711	0.6727412723415336	-1.0905599941437412	55	17	1	True	True
1.5703958456998515	3.8776803596397054	0.7942218878165185	-3.203715348480262	2.6534350002325935	1.1665295001431335	-2.5543251720738573	-1.0818394367883775	55	18	1	True	True
1.3674786225163744	2.659055079184283	4.491233088158029	0.13146125530565164	-3.806054046390501	3.288290728988577	-1.8833017137846488	0.033777611428248686	55	19	1	True	True
2.3461318657007557	0.7750446808585023	-0.3860501452098627	-0.6893641900466787	-2.1241043480346407	-1.367443377578641	-1.8039225377604815	-3.546213906525138	55	20	1	True	True
0.4333806691466761	1.7150192912146498	2.19261349587808	-2.4326262971849033	-1.7963587204659583	2.5234288609379436	-0.14392992034039406	-1.2744545783702559	55	21	1	True	True
0.49192875753169707	4.709546054601448	1.5915140305026063	0.2032918100126583	0.26671239915410033	0.6697201311332432	-4.097620539760099	-0.8480763772331368	55	22	1	True	True
3.3218706669671776	2.434533555092342	-2.3836185271760244	0.8637147032973391	1.4607870881645066	-1.33132824494278	1.254566375316973	-1.2314050499018965	55	23	1	True	True
3.658188580692122	-1.0976664707744888	0.5591147713707527	-0.277053216511056	-4.53332894239593	0.3938154924132374	0.30524046830987883	-0.8688082618302576	55	24	1	True	True
-0.23014055938659647	-1.1814257619963011	1.4630059770734287	-0.32289354341471654	5.7351655872447465	-1.730067909932357	-2.1955051683464957	-5.324236973221589	55	25	1	True	True
4.406182266157311	3.3038405029493765	-1.4857314424118744	1.3332669283360192	1.38232825798944	-2.18530352623578	-3.6163259078610053	-1.988572393528301	55	26	1	True	True
1.323528519198926	2.5962760303129966	-1.5655922645627154	-0.3759157703695778	2.2692845192756685	-0.8795119254851925	0.18620230847029515	-3.3205714932709065	55	27	1	True	True
4.126883023404815	-1.212847231245998	2.9503673448372965	-0.6791210346540268	-1.1248716138901838	3.5151864361533294	0.3894025721135967	0.6568677681683062	55	28	1	True	True
0.047946155541183595	4.651130262968326	2.270655400372007	-0.5803408576156761	-0.7718754082717764	2.092970848036355	-0.3664198060607819	-0.8810665071205701	55	29	1	True	True
3.5955902979830445	1.211859995818888	-0.986926567621341	1.3703664961326243	1.0239515600876774	0.23585567502500934	3.432349950708733	-2.1238476504022565	55	30	1	True	True
2.485128742587558	2.6906864266335626	-1.7775238411478171	-1.2024502253288953	2.1971829151243676	0.8980742956097663	1.136614074995692	0.035513419276294596	55	31	1	True	True
7.044821734489049	-2.858948428069033	-1.4615727581832523	0.26896414128316254	-0.5087726220506751	-0.6371153933021602	2.6825102718359153	-0.544865282623839	55	32	1	True	True
0.6381523527021176	1.383481133504412	3.9072696337261434	-1.6631310289609766	-3.2729151576211253	1.6730704952344098	-2.3510295301918718	-1.4184739968105822	55	33	1	True	True
-0.24906815906832952	1.620758240483523	-0.039392086856668014	-2.5369191244121048	-4.125536655333754	1.0974024138962302	4.237419573827744	-2.102204891878946	55	34	1	True	True
3.920729128331175	1.3108805930098089	-1.4074489106997454	-0.8790137478862798	1.8805068048125586	-0.5058711105120579	2.066723481879016	-1.2025402110088004	55	35	1	True	True
3.30134448919602	-1.0309405413814159	1.444217005908848	-0.1949799898224803	-2.4320947944450766	0.9128800669396526	1.282699549031293	-1.7541704271847476	55	36	1	True	True
5.176935228670183	-0.6792078017722023	-2.6746727905884713	-1.2889052737895177	-1.0802660708926626	-0.16801920894733813	5.059960735952419	-0.14310709732224788	55	37	1	True	True
5.2591038134365995	0.6625392449314944	-1.2040964259336355	4.194035178509442	-0.15774101377056862	-1.641087924876712	1.6865997758812783	-1.7880952072510514	55	38	1	True	True
1.143236367593846	3.6898072382907436	0.7029103586890846	-3.126031917197519	0.3260758210429762	1.3488471652914447	-1.6243008111073152	-0.6313397535339512	55	39	1	True	True
2.0827060981609717	2.8950754978392794	3.9417653013344163	-3.368041717049479	1.4822074145964466	4.976375163104397	-1.512186914207346	0.32339607383514973	55	40	1	True	True
5.896347573468552	1.602745886590642	-1.544707414149764	-4.305468790202014	1.6884812088180363	0.6848883441989464	-1.9226525503014844	1.4797022179435178	55	41	1	True	True
0.6592919162723907	4.010431193769088	0.8047727744929039	-0.7386582188518751	2.3398557075457966	-0.08604347354662686	-1.9239462800828422	-1.412992838121612	55	42	1	True	True
3.2710442999607796	4.707611451804917	-3.8483264533323247	-4.207340857151866	-1.142779449254255	-0.3631210665328513	1.7388642612014675	-1.0057996776116334	55	43	1	True	True
-1.3890287775031092	1.9216786480138508	3.2467232569306037	-1.7855038642435845	0.24833232703252864	4.518275108376242	3.693205420735422	0.5048852625533673	55	44	1	True	True
6.729560725220486	4.6417725891890536	-1.881953372419592	1.334683486439658	0.016540480982218515	-0.8959749975301395	-1.8145920130552131	0.499697796299171	55	45	1	True	True
2.5436917414222986	-0.673866659778911	-0.5007717854454663	-2.4859671951894455	-0.42845002988236114	-0.3149694606580618	0.6191634322391211	-0.5542524977494918	55	46	1	True	True
1.7503583983047422	1.7600469368187792	-0.022209034663212376	-4.2029530783234375	-0.30057185747147436	1.4989568176440329	1.040696141899885	-1.7834923274189898	55	47	1	True	True
1.2345823373881688	2.064571758224235	2.7970981532444665	4.203233510912116	-1.0016617774589258	1.6523220648750534	1.6195501602539208	-1.8841768358302862	55	48	1	True	True
2.802654933620596	3.865813577993396	-0.06423266681256123	2.077066331161727	2.5687002220633954	1.7298933825913942	2.8827048607584325	-0.46694663565783623	55	49	1	True	True
4.237480773354	2.8896161137993213	-0.07101754952355625	-1.4752548392092728	3.105304902993407	0.9958730593885143	-2.367202195682058	2.0828181467549456	56	0	1	True	True
5.142825935968478	2.4132305557237066	-1.4587706160368386	-3.158099709506013	-4.737515067692403	1.6223828989603217	1.8240299533472193	0.9410904010705181	56	1	1	True	True
2.4071389927819307	-1.0283874868213687	2.6327133237450346	0.8902558168815282	-3.230347830022292	-0.2443939156813488	-3.9227755292783644	-1.4635283598293252	56	2	1	True	True
0.4060710345777921	1.6226229840578736	1.0415717709008014	-2.3572332505188998	-3.045930200018854	-0.15845186264546227	-0.06504889979548004	-2.7780515062684814	56	3	1	True	True
3.611263804084171	-0.04643784965113216	-1.8524383748211972	1.413399442952014	-1.3956343014499621	-1.2387716832768167	3.330301241951603	-0.031447071436332304	56	4	1	True	True
-1.125244922578491	-0.07349665685417761	5.934984636623848	-1.3780940420133563	0.8829893373319863	2.4973197141362555	-5.82637916734696	-0.7268745562182557	56	5	1	True	True
2.237688482692623	1.9716384845792858	2.1050307188286994	0.28548121119438963	-2.314716322393318	1.0494558211245266	-0.7524694587806428	-0.20283305080922218	56	6	1	True	True
-1.5619831449938946	2.451616459848807	0.5463359784981198	3.5784657699803337	1.6750179624419363	-0.41693072988952934	7.762144984395087	-0.10597100274954373	56	7	1	True	True
4.063123884076168	3.0981629792290524	-0.4934735279884334	-2.037513213418881	-2.727948425089398	1.6015802853585894	3.0733445826303805	0.613001407749056	56	8	1	True	True
3.0888415837255123	-0.30477806426891796	2.4005753149817193	-1.3254592029958985	2.789773797473737	1.4352849127593172	1.8978555531252226	-0.3319353873430029	56	9	1	True	True
0.9726148130115011	2.0012158881265405	-0.8033312098551001	0.5256099220103623	2.929285249579128	-2.485446565241043	-2.473985348338476	-0.7454673642996605	56	10	1	True	True
1.7947403571561296	4.32754022538337	-2.5730264755621235	-3.9471793010332727	-0.7808094986577445	-2.726764473708212	-1.7311331830030232	-1.1891966246295824	56	11	1	True	True
-1.011893236885561	7.569213625165524	0.7291666887762409	0.23707653153836866	3.3965766903710137	0.8379194222318023	-1.0766987088084703	-1.115003969784715	56	12	1	True	True
8.886233923633254	1.0753718013479112	-3.856986932327198	1.2199147147692824	-1.5964984027592959	-1.05307587532128	5.675738308826593	2.0519929531046146	56	13	1	True	True
-1.4194796611213665	6.105451436709867	0.16164709731406857	1.4422468861843711	-1.028820881257052	-0.5843545941220314	0.84527864080753	-2.427347209097475	56	14	1	True	True
4.97690685368549	-0.4399125866164647	1.7473273845056827	-1.3000754173116813	-0.5565293408620571	0.198895599831122	-3.119673416297088	0.2055679828481254	56	15	1	True	True
5.3441117223193455	-0.03230246194822456	-0.8158751541673122	-7.084414337265011	-0.13736799176936512	3.685817082822655	1.86544100907202	2.560336287650064	56	16	1	True	True
4.115033157240644	5.173161044405546	-6.216671978249083	-4.348421921319665	-2.2404148771617667	-2.1683135565717238	0.42741990612914177	0.4667251003954186	56	17	1	True	True
0.2820636834721104	2.1151611344260264	0.5673968112239193	-1.2471191152850003	3.4856329629740395	0.05189430854310128	3.2183422590569	-0.8152201636721595	56	18	1	True	True
-2.2275816787259615	0.6901268100991033	-0.8777194307770205	-0.7765214512821583	3.634364754463942	-3.056621488966522	1.1348381360594084	-3.245969205260056	56	19	1	True	True
0.5152018507733513	2.7318277101752306	1.2719549208718983	1.487169205253777	-0.609095002883288	0.22627769365789926	-0.42398312715997966	-2.550732822257268	56	20	1	True	True
-0.748830855731454	-1.7765138425611144	1.3075083067173408	-0.05989480181765527	2.45093442029949	0.36809735726381126	3.882886406652048	-1.910129710820475	56	21	1	True	True
-0.9320320569547783	4.558720175922643	2.5737281284038254	0.8478642089697032	3.198261241716009	2.6190536641551354	2.8198488636735313	0.7791627093241201	56	22	1	True	True
1.430876886667092	-1.8833221358353938	0.8044100692236146	-0.7594732600579484	0.2580407966094156	-1.5720564131228116	1.5921715733501627	-2.096869319784871	56	23	1	True	True
1.8705908687139903	-0.7528533715687549	1.4889253944131329	1.102576107314598	5.598482219163279	-1.6892414578804988	-1.6993185487620692	-2.8267734346634223	56	24	1	True	True
4.370990459429661	4.62844031368485	1.5337402944384355	0.5495107487930848	1.5544905634548416	1.5267536388840444	-3.3334232592804436	2.281800305610697	56	25	1	True	True
3.8604782127710573	5.367332948068391	-0.6840475502791995	4.497863175814913	-1.1956354856941112	-2.3106149343659115	-1.740578321604955	-1.6974040891643092	56	26	1	True	True
0.4013397169466097	-0.2185582753679046	3.0066327843377714	-0.08378136151336724	3.5146769426551683	1.659271426072987	1.3424978922562651	-0.37942107673087033	56	27	1	True	True
2.368317896835344	3.5341799819253468	-4.948446838134932	-8.627339544138868	1.6404437417419413	-0.8840003606392673	-1.3823060693868705	-0.16430825680896965	56	28	1	True	True
4.116840055028011	-2.0954731378563545	1.7673060157287677	2.550784734283185	-3.0969249274033492	-0.46233918803398977	2.195368509531911	-1.8507175848106792	56	29	1	True	True
0.7918035680494167	-1.692002191360423	0.07250815528785462	-0.378687673885267	3.9277469860052276	-1.0224976543358726	4.248297386249399	-0.98118767862506	56	30	1	True	True
-4.118886878913804	3.7910626958830718	4.902392258239284	-2.053018943090225	-1.5470501923887385	2.1769108487078412	-1.6966050555773784	-2.0041314995646298	56	31	1	True	True
3.3061189913233897	-0.9788860171498279	0.840581028516424	2.5999783540625225	-3.7466713787686037	-0.027883913798664693	2.3423528314880513	-2.394116345194159	56	32	1	True	True
4.200717891707718	3.0054900524682666	-2.5512381694516986	-5.479847961633239	0.35986727659756795	0.8644843475112622	2.388441338275445	2.2094031175529523	56	33	1	True	True
2.57195203199789	1.8033023941732607	-0.319111700513637	-2.3248207384852044	-1.8343143177358838	-0.47525867055926296	1.427334344598881	-0.7939261872092312	56	34	1	True	True
8.380574366825979	0.22064202430009286	0.3469397041714295	-0.3930349711353904	-2.6389901339738047	2.377666682661329	1.31946868791511	1.789286310686666	56	35	1	True	True
4.140197816635021	2.825984258682814	-2.1444965509748113	-2.289510675293109	-0.8116838269587096	0.2906121688403193	0.372081048567075	0.8391239052343116	56	36	1	True	True
2.0792952610919446	-0.5098942134030444	2.841841210262754	-0.5423316682772518	1.1990920575286266	0.5437737600575149	-2.472442853796256	-1.7625117518525841	56	37	1	True	True
4.6280569878632845	-0.007619889477206393	-0.9622907071512888	-3.1652983228363385	3.17867650288788	-0.36732480406728313	1.780529089845925	-0.3570612028802938	56	38	1	True	True
3.4018837525612664	4.825056366185221	-0.3621797929936841	-3.0899251032583095	0.9030836416303225	1.8499497908611051	-2.9552990268538064	2.646334574737812	56	39	1	True	True
6.5239371652233995	1.0828165950911346	-5.215205414962895	0.7151577479489276	-1.060039725725843	-4.024239333994956	0.196958627469517	-1.9640459832647907	56	40	1	True	True
-1.0350713103496336	-2.090562131030374	4.362584440527623	-0.2597818566445117	-1.406675839531662	2.0868215207415473	-0.4836593109234292	-1.8914232149159955	56	41	1	True	True
